,Title,BodyPart,Equipment,Level,url
234,Partner lying leg raise with lateral throw down,Abdominals,Body Only,Beginner,https://www.youtube.com/watch?v=lx7qt7WNhIo
235,Hanging leg raise with throw down,Abdominals,Body Only,Beginner,https://www.youtube.com/watch?v=KhPTiWP6lB4
236,Partner sit-up with high-five,Abdominals,Body Only,Beginner,https://www.youtube.com/watch?v=HRAGRdFC4mU
237,Exercise ball knee roll-in,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=iBQD9HDdchE
238,Partner lying leg raise with throw down,Abdominals,Body Only,Beginner,https://www.youtube.com/watch?v=eOFGPA4G_jo
239,Crab toe-touch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=-JGXfQ7Oocs
240,Side kick-through,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=86NNY5U6jqk
241,Partner target sit-up,Abdominals,Body Only,Beginner,https://www.youtube.com/watch?v=ToDZtmYgA_g
242,Suspended Crunch,Abdominals,Body Only,Beginner,https://www.youtube.com/watch?v=8kvOh3dS1_0
243,Jump Lunge,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=v4-w6r5bASs
244,Side plank hip dip,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=r1KUIT5DQyg
245,Elbow plank jack,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=LPJmz_5bdjw
246,Exercise ball V-up,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=focgQWFUp_A
247,Standing torso twist stretch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=5AJJaqJecXA
248,Slalom jumps,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=FUbKkxF77gY
249,Bear crawl,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=Ee1BQNI6zN4
250,Crab single-arm reach,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=gFe8ri7DdCU
251,Side lunge cross-body heel-touch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=4L_AEEE0V9Y
252,Alligator Crawl,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=j8tT5r2jscg
253,Lying cross-over lower back stretch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=BwjU4JuG99c
254,Half bird dog,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=JDNQwZ6X2TU
255,Shoulder tap,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=a2duDaO9BhM
256,Double crunch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=otOKB-iZ548
257,Flutter kick,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=ANVdMDaYRts
258,Sprawl,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=NuSbELCNloc
259,Spider plank jack,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=LpxUyZjg1bw
260,Pillar-To-Plank,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=0ikcUdaH_2w
261,Alternating High Knee Raise,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=gB4yb-Xu8Ro
262,Sumo Squat Pulse,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=iPcEh_orLxI
263,Line-Drill Foot Work,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=lEC-PLUTpuc
264,Plank Fire Hydrants,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=j875cfCnSYo
265,Banded jumping jack,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=ux68PSO6Vt0
266,Shin hug,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=YwiUBe50_GI
267,FYR Bear Crawl Fire Feet,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=vSCTz5aN-io
268,Bear crawl up-down,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=qydd5fDhUCU
269,FYR Crab Kick,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=4DZzw1Rc-9Y
270,Bear crawl hold,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=s4K8Kbc219s
271,Traveling bear crawl,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=Vwe6Ki4Ao-U
272,Single-leg V-up,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=0EIDVDbzVNo
273,FYR Bear Crawl Shoulder Tap,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=SGVDoTINUeI
274,Alternating single-leg sprawl,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=msmFNsnLtFM
275,Wide mountain climber,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=S5TUi8MeY-0
276,Plank leg raise,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=wBpqKM0I-dY
277,Glute bridge step-out,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=Q_Bpj91Yiis
278,Knee up-down,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=zirWpasDOnU
279,FYR Sprawl,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=TfpX_cLkziY
280,Reach crunch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=jNYgcW2FjvI
281,FYR Push-Up Plank Hold,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=elQYeh9mKzA
282,FYR Hollow-Body Rock,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=0-fyNmd6jyQ
283,V-up plus knee-to-chest combo,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=nfWQihJo-Mc
284,Side plank lateral raise,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=4rP57Y97iYM
285,Superhero burpee,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=oYSLN9884zY
286,Hollow-body abduction,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=U3dK6uJiVKs
287,FYR Hollow Hold,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=4xRpGgttca8
288,Tip-toe crunch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=2jT27CdK6Po
289,Knee-to-nose pulse,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=oBHBKjdDwn4
290,Plank walk-out,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=nYSYZgGVETI
291,FYR V-Up,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=iP2fjvG0g3w
292,Long sit-up,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=XkjTUbDZ4SI
293,FYR Breakdancer,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=qkrJ6GnMrb0
294,Seated leg lift,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=EvleorZT7wU
295,Gorilla burpee,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=LNC8QZ-NKHc
296,Knee-in to V-out,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=yTI9XgG1Mac
297,Bear crawl push-up,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=rpqTGG5wSgU
298,FYR Front Step,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=qbWgw4Tmh4k
299,Plank reach,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=Ahn6Ar0T9BU
300,Eiffel Tower leg raise,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=-7YZe1ToQfc
301,Straight-arm plank,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=17ydV85ihp8
302,Plank up-down,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=3Wn0-JyAZm8
303,Frog kick,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=6ERgzNxt10U
304,FYR Knees to Chest,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=-_KJznvtlR4
305,Front kick-through,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=himBvHso1sE
306,FYR Sit-Up,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=RaoLcRDEp28
307,FYR Leg Lift,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=JVsdzMNNKtg
308,TBS Toes-to-bar,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=ImZw_XdrouE
309,FYR Mountain Climber,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=wHnkuWTivok
310,Roman Chair Side Ups,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=HW08ZKE42K4
311,Push-Up Roll Out - Gethin Variation,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=z1Oj6IJNc10
312,Cross-Body Crunch - Gethin Variation,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=S3a-uB-GQWo
313,Decline leg lift with twist,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=osLHBuqrimo
314,Hanging Leg Raise - Variation Gethin,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=_WIp8LmQv80
315,Butterfly crunch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=Y8FaGgeTvoQ
316,Cross-body mountain climber,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=luRruRjECm8
317,Flat Bench Lying Leg Raise - Gethin Variation,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=BOlr-OlMxQE
318,Lying leg lift,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=Zr-PtqcpeWM
319,Hanging alternating single-leg raise,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=6Iieyd-8DVs
320,Plank Walk,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=1mPOD3IZxlI
321,Sit-Up - Gethin Variation,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=gpTWuMgC2W8
322,Plank Push-Up,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=2kEnT-CdXyE
323,Decline crunch-,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=Pbfj9xXFpm0
324,Alternating lying leg raise,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=nzTIqycEV4U
325,Decline leg lift,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=x4Q9hVp2LUA
326,Crunch - Gethin Variation,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=TG58EN_kPMs
327,Plank - Gethin Variation,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=bHOteDDCrLs
328,Barbell floor wiper,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=PI89l7T9v50
329,Prison Push-Up,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=BjrIsYBW3e0
330,McGill Modified Curl-Up,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=h1qxPsQORW4
331,Cross-body toe-touch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=xeY-Cofynwk
332,Toy soldier,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=LvdLovAaYzM
333,Natural Glute Ham Raise with Stability Ball,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=s9ZoGQZEGG4
334,Lateral ape,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=5FGNStGODmM
335,Hollow-body knee tuck,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=0XkPn5l_BdY
336,HM Air Jumping Rope,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=ZCLRdZBR6po
337,HM Alternating Lunge Reach,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=O7NwGCObSKY
338,HM Alternating Side Plank Reach,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=-ruAdV34H54
339,HM Superman Plank,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=BB1GMJ-WHqo
340,HM Table Pose,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=P_cxy43RtiQ
341,HM Toe Touch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=jDlF26-Uu2I
342,HM Right Side Bird-Dog,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=qVYoJB7rKVg
343,HM Right Side Crunch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=qgk4lUWTWAk
344,HM Bicycle,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=mzxS3vl0418
345,HM Bird-Dog Plank,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=Zy7gIx7Y65k
346,HM Boat Pose,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=pEPaAyU3UUs
347,HM Bottoms Up,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=ukick72Qafc
348,HM Bridge,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=axZRfTBcuYg
349,HM Running Man Crunch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=9sYMpxRX4aU
350,HM Seated Twist,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=sI44ZU33DjA
351,HM Side-Bend Pose,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=RTZf-pIlaWg
352,HM Side-Plank Arm Wrap,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=72kCV2Emw88
353,HM Side-Plank with Hip Touch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=6zGjlfuE5fw
354,HM Side-Plank with Kick,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=zyWErbajjTM
355,HM Side V-Up,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=HGl447ifkU8
356,HM Crab Crunch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=yr35ENIsDJA
357,HM Cross-Over Crunch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=q2_KHKE5CDE
358,HM Crunch Pulse,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=bUfps2Q_U2A
359,HM Dead Bug,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=vnozpFoI8ug
360,HM Single-Leg Inchworm,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=opvmVXPOwD0
361,HM Floor Jack,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=g5_64r2PR7A
362,HM Floor Wiper,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=f-k09kA8lC8
363,HM Floor Kick,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=0hy7lnsUb4M
364,HM Sit-Up,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=pMS2dU0FuPk
365,HM Slow Mountain Climber,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=7LmA4zSitc4
366,HM Slow Sit-Up,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=IAhkF4eX4HM
367,HM Half-Up,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=o4K3L-_-IMQ
368,HM Hollow-Body Pulse,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=5qQJZw-9RWY
369,HM Hollow Hold,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=4xRpGgttca8
370,HM Inchworm,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=atwolul-lhI
371,HM Right Side Hollow Hold with Pulse,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=a84vYt_IWRw
372,HM Reverse Crunch with Frisbee,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=Lkafd6GkaPo
373,HM Left Side Bird-Dog,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=wiFNA3sqjCA
374,HM Left Side Crunch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=w0OWFjfI3zM
375,HM Left Side Hollow Hold With Pulse,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=a84vYt_IWRw
376,HM Reverse Crunch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=gAyTBB4lm3I
377,HM Low Lunge With External Twist And Arm Reach,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=5zStKGbFtu8
378,HM Mountain Climber,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=Mq0lXU9LK7k
379,HM Prison Sit-Up,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=IrslL7Rec6w
380,HM Plank Alternating Hip-Dip,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=em4gADvYvMA
381,HM Tuck-Up Get-Up,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=NBwz02SXl6Q
382,HM Flutter Kick,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=OEzOWZYSjPI
383,HM Plank,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=z_xEzYVCqWk
384,McGill Pull-Up,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=EdveLFrh9U8
385,AM Leg Lift,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=zHsPDsYwEWs
386,AM Decline Abs,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=vH-CGlxES8w
387,Hanging crunch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=G6bcPEPRkUM
388,Tyler Holt Hanging Toes-To-Bar,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=ImZw_XdrouE
389,Side plank,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=rCxF2nG9vQ0
390,Bird dog-,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=ESSlYHp8wPA
391,Single-leg curl up,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=fB9IYQ6XGFQ
392,Single-kettlebell windmill,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=VsxdNUc5Jb4
393,UNS Foam Roll Thigh,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=Gg32ArPyYmg
394,UNS Inverted row,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=2Synad5Yo-g
395,UNS T-spine rotation with reach,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=t9UVilH5NJg
396,UNS Quadruped thoracic rotation,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=AzCghjjWt5k
397,UNS Pec stretch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=40BBXdyJdak
398,UNS Lat stretch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=izMQh1NeyRU
399,UNS Foam Roll,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=0aCiXgPYEmo
400,UNS Foam Roll Lats,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=heXOxQtUbj4
401,UNS Rocking Adductor Stretch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=Vr0Us9LPGRg
402,UNS Bird Dog,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=n4fXmZTVdZg
403,UNS Jumping Jack,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=yDSMdd8hiFg
404,Ab wheel roll-out,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=PUpxAplcw7s
405,Bench mountain climber,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=EvEz6eaIRJs
406,Feet-elevated bench side plank,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=dFqGKt0m3Nk
407,Cross-body sit-up,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=EsWua17C094
408,Decline kayak,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=THAM25umqgM
409,30 Decline Reverse Crunch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=YcMj0EEadQo
410,Decline sit-up twist,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=BMt0sQ0khfc
411,30 Flat Bench Leg Raise,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=BOlr-OlMxQE
412,30 Flutter Kick,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=ANVdMDaYRts
413,Chin-up crunch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=T3_qwuujGGc
414,30 Gorilla Chin Oblique Crunch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=4cXIO4_HGsw
415,Half Turkish get-up,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=w2CAHDUeR3M
416,30 Hanging Oblique Crunch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=bMKrRBGnQ4Q
417,30 Hollow-Body Hold,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=26VBwcdPOYY
418,Parallel bars knee raise,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=USW7YWioTXw
419,30 Landmine Twist,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=jPHQBDajlnE
420,Parallel bars leg raise,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=sI_k2GMXdF0
421,Otis-up-,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=BhtnaHGJa8w
422,30 Shoulder Tap,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=OEC9CVybBZM
423,30 Spider Crawl,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=Jm_g9AYbEAs
424,Spider crunch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=CoHUM6vdjog
425,Toe-touch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=jDlF26-Uu2I
426,30 Hanging Toes-To-Bar,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=S2QVHl6DoNo
427,30 V-Up,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=iP2fjvG0g3w
428,Cocoon crunch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=DB-gT4lMgxs
429,Bench oblique crunch,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=bQOWNms1tAY
430,Full moon-,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=S5-dxUVsWgI
431,Push-up to side plank,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=o2Qek4N2ea8
432,Tyler Holt V-Up,Abdominals,Body Only,Intermediate,https://www.youtube.com/watch?v=iP2fjvG0g3w
